,Word,Rating,Year,Ship,Line,Negative,Positive,Total
367,bad parts,bad,2013,MSC Lirica,Msc,1.0,0.0,1.0
368,bad points,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
369,bad points,good,2013,MSC Opera,Msc,1.0,0.0,1.0
370,bad poolside service,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
371,bad restaurant food,good,2014,MSC Divina,Msc,1.0,0.0,1.0
372,bad review,bad,2014,MSC Musica,Msc,1.0,0.0,1.0
373,bad review,good,2014,MSC Fantasia,Msc,1.0,0.0,1.0
374,bad reviews,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
375,bad reviews,bad,2011,MSC Magnifica,Msc,1.0,0.0,1.0
376,bad reviews,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
377,bad reviews,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
378,bad reviews,good,2012,MSC Musica,Msc,1.0,0.0,1.0
379,bad reviews,good,2012,MSC Poesia,Msc,1.0,0.0,1.0
380,bad reviews,good,2013,MSC Divina,Msc,1.0,0.0,1.0
381,bad reviews,good,2013,MSC Splendida,Msc,1.0,0.0,1.0
382,bad reviews,good,2014,MSC Divina,Msc,2.0,0.0,2.0
383,bad reviews,good,2014,MSC Opera,Msc,2.0,0.0,2.0
384,bad reviews,good,2014,MSC Sinfonia,Msc,0.0,1.0,1.0
385,bad sandwich,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
386,bad school cafeteria,bad,2010,MSC Orchestra,Msc,1.0,0.0,1.0
387,bad service,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
388,bad service,bad,2010,MSC Lirica,Msc,1.0,0.0,1.0
389,bad service,bad,2011,MSC Fantasia,Msc,1.0,0.0,1.0
390,bad service,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
391,bad service,bad,2014,MSC Preziosa,Msc,1.0,0.0,1.0
392,bad shipboard entertainment,good,2014,MSC Divina,Msc,1.0,0.0,1.0
393,bad staff,good,2013,MSC Divina,Msc,1.0,0.0,1.0
394,bad staff attitudes,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
395,bad start,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
396,bad start,good,2014,MSC Fantasia,Msc,1.0,0.0,1.0
397,bad taste,good,2012,MSC Splendida,Msc,1.0,0.0,1.0
398,bad tempered,good,2012,MSC Poesia,Msc,1.0,0.0,1.0
399,bad things,bad,2012,MSC Poesia,Msc,1.0,0.0,1.0
400,bad time,bad,2014,MSC Fantasia,Msc,1.0,0.0,1.0
401,bad tv menu,bad,2012,MSC Musica,Msc,1.0,0.0,1.0
402,bad vibration,bad,2013,MSC Splendida,Msc,1.0,0.0,1.0
403,bad way,bad,2012,MSC Musica,Msc,1.0,0.0,1.0
404,bad weather,bad,2011,MSC Opera,Msc,1.0,0.0,1.0
405,bad weather,good,2013,MSC Splendida,Msc,1.0,0.0,1.0
406,bad weather,good,2014,MSC Divina,Msc,1.0,0.0,1.0
407,bad weather conditions,good,2012,MSC Sinfonia,Msc,1.0,0.0,1.0
408,badly mannered cruise,bad,2013,MSC Splendida,Msc,1.0,0.0,1.0
409,baked alaska,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
410,baked alaska ceremonies,good,2013,MSC Divina,Msc,0.0,1.0,1.0
411,baked alaska parade,good,2015,MSC Divina,Msc,0.0,1.0,1.0
412,baked alaskan dessert,bad,2012,MSC Musica,Msc,1.0,0.0,1.0
413,baked beans,bad,2012,MSC Armonia,Msc,1.0,0.0,1.0
414,baked glutenfree bread,good,2014,MSC Divina,Msc,0.0,1.0,1.0
415,baked goods,good,2011,MSC Orchestra,Msc,0.0,1.0,1.0
416,baked tomatoes,bad,2008,MSC Sinfonia,Msc,0.0,1.0,1.0
417,balconies,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
418,balconies,good,2014,MSC Splendida,Msc,0.0,1.0,1.0
419,balcony,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
420,balcony,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
421,balcony,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
422,balcony,good,2014,MSC Divina,Msc,0.0,1.0,1.0
423,balcony cabin,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
424,balcony cabin,bad,2012,MSC Fantasia,Msc,0.0,2.0,2.0
425,balcony cabin,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
426,balcony cabin,bad,2013,MSC Lirica,Msc,0.0,1.0,1.0
427,balcony cabin,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
428,balcony cabin,good,2010,MSC Poesia,Msc,1.0,1.0,2.0
429,balcony cabin,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
430,balcony cabin,good,2011,MSC Orchestra,Msc,0.0,1.0,1.0
431,balcony cabin,good,2012,MSC Divina,Msc,0.0,1.0,1.0
432,balcony cabin,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
433,balcony cabin,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
434,balcony cabin,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
435,balcony cabin,good,2013,MSC Divina,Msc,0.0,3.0,3.0
436,balcony cabin,good,2013,MSC Fantasia,Msc,0.0,2.0,2.0
437,balcony cabin,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
438,balcony cabin,good,2013,MSC Opera,Msc,0.0,1.0,1.0
439,balcony cabin,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
440,balcony cabin,good,2013,MSC Splendida,Msc,0.0,2.0,2.0
441,balcony cabin,good,2014,MSC Divina,Msc,0.0,4.0,4.0
442,balcony cabin,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
443,balcony cabin,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
444,balcony cabin deck,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
445,balcony cabins,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
446,balcony cabins,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
447,balcony cabins,good,2014,MSC Divina,Msc,0.0,2.0,2.0
448,balcony door,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
449,balcony experience,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
450,balcony fine,bad,2014,MSC Fantasia,Msc,0.0,1.0,1.0
451,balcony guarantee,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
452,balcony next time,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
453,balcony nice seating,good,2014,MSC Divina,Msc,0.0,1.0,1.0
454,balcony reading,bad,2008,MSC Orchestra,Msc,0.0,1.0,1.0
455,balcony repaired whilst,bad,2014,MSC Fantasia,Msc,1.0,0.0,1.0
456,balcony room,bad,2012,MSC Divina,Msc,1.0,0.0,1.0
457,balcony room,bad,2014,MSC Divina,Msc,2.0,1.0,3.0
458,balcony room,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
459,balcony room,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
460,balcony room,good,2011,MSC Opera,Msc,0.0,1.0,1.0
461,balcony room,good,2013,MSC Divina,Msc,0.0,1.0,1.0
462,balcony room,good,2014,MSC Divina,Msc,0.0,1.0,1.0
463,balcony room,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
464,balcony roomdo,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
465,balcony rooms,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
466,balcony rooms,good,2014,MSC Divina,Msc,0.0,1.0,1.0
467,balcony size,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
468,balcony stateroom,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
469,balcony suite,bad,2012,MSC Sinfonia,Msc,0.0,2.0,2.0
470,balcony suite,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
471,balcony suite,good,2011,MSC Sinfonia,Msc,0.0,1.0,1.0
472,balcony suite,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
473,balcony suite,good,2012,MSC Lirica,Msc,0.0,1.0,1.0
474,balcony suite,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
475,balcony suite,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
476,balcony suite,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
477,balcony suites,good,2012,MSC Lirica,Msc,0.0,1.0,1.0
478,balcony type glass,good,2012,MSC Divina,Msc,0.0,1.0,1.0
479,balcony view,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
480,bali massage,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
481,bali spa experience,bad,2015,MSC Divina,Msc,0.0,1.0,1.0
482,bali style massage,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
483,balinese crew,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
484,balinese therapists,bad,2011,MSC Sinfonia,Msc,0.0,1.0,1.0
485,balinese therapists,good,2014,MSC Divina,Msc,0.0,1.0,1.0
486,balineseindonesian workers,good,2009,MSC Fantasia,Msc,0.0,1.0,1.0
487,ballroom dancers,good,2014,MSC Divina,Msc,0.0,1.0,1.0
488,ballroom dancing,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
489,baltic cruises,good,2011,MSC Orchestra,Msc,0.0,1.0,1.0
490,banquet seating,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
491,bar areas,bad,2015,MSC Divina,Msc,1.0,0.0,1.0
492,bar areas,good,2014,MSC Divina,Msc,1.0,0.0,1.0
493,bar menu,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
494,bar personnel,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
495,bar prices,bad,2011,MSC Musica,Msc,1.0,0.0,1.0
496,bar prices,good,2012,MSC Opera,Msc,0.0,1.0,1.0
497,bar prices,good,2013,MSC Opera,Msc,2.0,0.0,2.0
498,bar revenue,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
499,bar sales,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
500,bar server,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
501,bar service,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
502,bar service,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
503,bar service,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
504,bar service,bad,2014,MSC Divina,Msc,4.0,0.0,4.0
505,bar service,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
506,bar service,good,2013,MSC Armonia,Msc,1.0,0.0,1.0
507,bar service,good,2013,MSC Divina,Msc,1.0,0.0,1.0
508,bar service,good,2013,MSC Opera,Msc,1.0,0.0,1.0
509,bar service,good,2014,MSC Divina,Msc,0.0,1.0,1.0
510,bar service,good,2014,MSC Opera,Msc,1.0,0.0,1.0
511,bar service,good,2014,MSC Preziosa,Msc,1.0,0.0,1.0
512,bar staff,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
513,bar staff,bad,2012,MSC Divina,Msc,1.0,0.0,1.0
514,bar staff,bad,2012,MSC Orchestra,Msc,0.0,1.0,1.0
515,bar staff,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
516,bar staff,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
517,bar staff,bad,2014,MSC Preziosa,Msc,1.0,0.0,1.0
518,bar staff,good,2014,MSC Divina,Msc,0.0,1.0,1.0
519,bar staff,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
520,bar stools,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
521,bar stools,good,2014,MSC Divina,Msc,2.0,0.0,2.0
522,bar waiters,bad,2012,MSC Opera,Msc,0.0,1.0,1.0
523,bar waitress,good,2013,MSC Divina,Msc,1.0,0.0,1.0
524,barcelona port,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
525,barcelonaa night,bad,2010,MSC Orchestra,Msc,0.0,1.0,1.0
526,barely time,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
527,bari,bad,2010,MSC Magnifica,Msc,1.0,0.0,1.0
528,bari,bad,2012,MSC Divina,Msc,1.0,0.0,1.0
529,bari,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
530,bari,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
531,bars,good,2013,MSC Divina,Msc,1.0,0.0,1.0
532,bars,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
533,bars galore,bad,2014,MSC Preziosa,Msc,1.0,0.0,1.0
534,bars music,bad,2012,MSC Fantasia,Msc,0.0,1.0,1.0
535,basic balcony,good,2014,MSC Divina,Msc,0.0,1.0,1.0
536,basic capitalist tenant,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
537,basic cruise ship,good,2014,MSC Divina,Msc,0.0,1.0,1.0
538,basketball courts,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
539,bath room,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
540,bath room,good,2013,MSC Opera,Msc,0.0,1.0,1.0
541,bath tub,good,2013,MSC Opera,Msc,0.0,1.0,1.0
542,bath tub,good,2014,MSC Divina,Msc,0.0,1.0,1.0
543,bathroom floor,bad,2014,MSC Poesia,Msc,1.0,0.0,1.0
544,bautifully presented ice,good,2011,MSC Orchestra,Msc,0.0,1.0,1.0
545,beach chair,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
546,beach club,good,2011,MSC Musica,Msc,0.0,1.0,1.0
547,beach towel,good,2011,MSC Musica,Msc,0.0,1.0,1.0
548,beaches,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
549,beatiful decors,bad,2012,MSC Poesia,Msc,0.0,1.0,1.0
550,beautiful accommodations,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
551,beautiful areas,bad,2012,MSC Magnifica,Msc,0.0,1.0,1.0
552,beautiful artwork,good,2014,MSC Divina,Msc,0.0,1.0,1.0
553,beautiful atrium,bad,2008,MSC Orchestra,Msc,0.0,1.0,1.0
554,beautiful atrium,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
555,beautiful balcony stateroom,good,2014,MSC Divina,Msc,0.0,1.0,1.0
556,beautiful beach,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
557,beautiful beaches,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
558,beautiful brass,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
559,beautiful breathtaking views,good,2012,MSC Divina,Msc,0.0,1.0,1.0
560,beautiful bruges,bad,2014,MSC Magnifica,Msc,0.0,1.0,1.0
561,beautiful city,good,2008,MSC Opera,Msc,0.0,1.0,1.0
562,beautiful city,good,2014,MSC Musica,Msc,0.0,1.0,1.0
563,beautiful clear skies,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
564,beautiful costumes,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
565,beautiful costuming,good,2014,MSC Divina,Msc,0.0,1.0,1.0
566,beautiful dance music,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
567,beautiful frescoes,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
568,beautiful gleaming ship,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
569,beautiful hotel,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
570,beautiful inside,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
571,beautiful italian decor,good,2012,MSC Sinfonia,Msc,0.0,1.0,1.0
572,beautiful lighting options,good,2013,MSC Divina,Msc,0.0,1.0,1.0
573,beautiful lobby,good,2013,MSC Divina,Msc,0.0,1.0,1.0
574,beautiful main dining,good,2014,MSC Divina,Msc,0.0,1.0,1.0
575,beautiful msc divina,good,2014,MSC Divina,Msc,0.0,1.0,1.0
576,beautiful old city,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
577,beautiful parts,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
578,beautiful place,good,2014,MSC Divina,Msc,0.0,1.0,1.0
579,beautiful place,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
580,beautiful places,good,2014,MSC Fantasia,Msc,1.0,1.0,2.0
581,beautiful port,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
582,beautiful public rooms,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
583,beautiful public rooms,bad,2012,MSC Magnifica,Msc,0.0,1.0,1.0
584,beautiful restaurant,good,2011,MSC Musica,Msc,0.0,1.0,1.0
585,beautiful room,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
586,beautiful selection,good,2012,MSC Magnifica,Msc,0.0,1.0,1.0
587,beautiful setting,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
588,beautiful ship,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
589,beautiful ship,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
590,beautiful ship,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
591,beautiful ship,bad,2012,MSC Divina,Msc,0.0,1.0,1.0
592,beautiful ship,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
593,beautiful ship,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
594,beautiful ship,bad,2014,MSC Divina,Msc,2.0,1.0,3.0
595,beautiful ship,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
596,beautiful ship,good,2010,MSC Poesia,Msc,0.0,4.0,4.0
597,beautiful ship,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
598,beautiful ship,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
599,beautiful ship,good,2013,MSC Divina,Msc,0.0,2.0,2.0
600,beautiful ship,good,2013,MSC Lirica,Msc,0.0,1.0,1.0
601,beautiful ship,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
602,beautiful ship,good,2014,MSC Divina,Msc,0.0,4.0,4.0
603,beautiful ship,good,2014,MSC Fantasia,Msc,0.0,2.0,2.0
604,beautiful ship,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
605,beautiful ship,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
606,beautiful ship,good,2014,MSC Splendida,Msc,0.0,1.0,1.0
607,beautiful shipand,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
608,beautiful ships,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
609,beautiful ships,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
610,beautiful spot,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
611,beautiful stateroom,good,2014,MSC Divina,Msc,0.0,1.0,1.0
612,beautiful suite,good,2014,MSC Divina,Msc,0.0,1.0,1.0
613,beautiful swimming pool,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
614,beautiful theatre,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
615,beautiful view,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
616,beautifully appointed lounges,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
617,beautifully appointed ship,bad,2011,MSC Splendida,Msc,1.0,0.0,1.0
618,beautifully appointed ship,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
619,beautifully decorated ship,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
620,beautifully decorated ship,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
621,beautifully located table,good,2014,MSC Divina,Msc,0.0,1.0,1.0
622,beautifully prepared food,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
623,beauty,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
624,beauty parlour,good,2011,MSC Musica,Msc,0.0,1.0,1.0
625,beauty salon,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
626,bed configuration,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
627,bed linens,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
628,bed situation,good,2014,MSC Divina,Msc,1.0,0.0,1.0
629,bedet wallah,good,2011,MSC Opera,Msc,1.0,0.0,1.0
630,beef hot dogs,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
631,beef pasta pizza,good,2014,MSC Opera,Msc,0.0,1.0,1.0
632,beer package,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
633,beers cocktails,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
634,bellini deck,bad,2013,MSC Lirica,Msc,0.0,1.0,1.0
635,ben jebar mtbjebara,bad,2013,MSC Splendida,Msc,0.0,1.0,1.0
636,bermuda fraudulent advertising,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
637,berth cabin,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
638,best baked alaska,good,2014,MSC Divina,Msc,0.0,1.0,1.0
639,best bargain,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
640,best beds,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
641,best choices,good,2011,MSC Orchestra,Msc,0.0,1.0,1.0
642,best cigar lounge,bad,2012,MSC Poesia,Msc,0.0,1.0,1.0
643,best cruise,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
644,best cruise,good,2011,MSC Divina,Msc,0.0,1.0,1.0
645,best cruise,good,2013,MSC Opera,Msc,0.0,1.0,1.0
646,best cruise ship,good,2014,MSC Divina,Msc,0.0,1.0,1.0
647,best cruise vacation,good,2014,MSC Splendida,Msc,0.0,1.0,1.0
648,best cruises,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
649,best cruises,good,2014,MSC Divina,Msc,0.0,1.0,1.0
650,best cruises,good,2014,MSC Opera,Msc,0.0,1.0,1.0
651,best cruising experiences,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
652,best day weatherwise,good,2012,MSC Musica,Msc,0.0,1.0,1.0
653,best deal,good,2014,MSC Divina,Msc,0.0,1.0,1.0
654,best desert,bad,2014,MSC Magnifica,Msc,1.0,0.0,1.0
655,best dessert,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
656,best dish,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
657,best dishes,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
658,best european friends,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
659,best experience,good,2013,MSC Divina,Msc,0.0,1.0,1.0
660,best family holiday,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
661,best family vacation,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
662,best food,bad,2014,MSC Divina,Msc,0.0,2.0,2.0
663,best food,good,2012,MSC Armonia,Msc,1.0,0.0,1.0
664,best holiday,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
665,best holiday,good,2012,MSC Sinfonia,Msc,0.0,1.0,1.0
666,best holiday,good,2013,MSC Opera,Msc,0.0,1.0,1.0
667,best ice cream,bad,2008,MSC Lirica,Msc,0.0,1.0,1.0
668,best italian cuisine,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
669,best italian icecream,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
670,best item,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
671,best items,good,2015,MSC Divina,Msc,0.0,1.0,1.0
672,best location,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
673,best midnight,good,2013,MSC Divina,Msc,0.0,1.0,1.0
674,best msc,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
675,best overall cruise,good,2014,MSC Armonia,Msc,0.0,1.0,1.0
676,best overall cruises,good,2013,MSC Divina,Msc,0.0,1.0,1.0
677,best overall line,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
678,best pedicure,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
679,best piece,bad,2012,MSC Armonia,Msc,0.0,1.0,1.0
680,best pina coladas,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
681,best pizza,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
682,best pizza,good,2013,MSC Divina,Msc,0.0,1.0,1.0
683,best quality,good,2011,MSC Musica,Msc,0.0,1.0,1.0
684,best reserved dinning,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
685,best restaurant,good,2013,MSC Divina,Msc,0.0,1.0,1.0
686,best seating locations,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
687,best selection,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
688,best shipboard bathroom,good,2013,MSC Divina,Msc,0.0,1.0,1.0
689,best start,bad,2012,MSC Divina,Msc,1.0,0.0,1.0
690,best state,good,2013,MSC Divina,Msc,0.0,1.0,1.0
691,best stateroom steward,good,2014,MSC Divina,Msc,0.0,1.0,1.0
692,best strawberry daiquiri,good,2011,MSC Opera,Msc,0.0,1.0,1.0
693,best tasting coffee,bad,2010,MSC Splendida,Msc,0.0,1.0,1.0
694,best thing,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
695,best thing,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
696,best thing,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
697,best thing,good,2014,MSC Preziosa,Msc,1.0,0.0,1.0
698,best things,good,2014,MSC Divina,Msc,0.0,1.0,1.0
699,best things,good,2015,MSC Divina,Msc,0.0,1.0,1.0
700,best vacation,good,2013,MSC Divina,Msc,0.0,1.0,1.0
701,best waiter,good,2013,MSC Opera,Msc,0.0,1.0,1.0
702,best way,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
703,best way,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
704,best western oceanview,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
705,better ambiance,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
706,better choice,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
707,better cruising options,bad,2014,MSC Opera,Msc,0.0,1.0,1.0
708,better culinary skills,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
709,better customer service,good,2014,MSC Divina,Msc,0.0,1.0,1.0
710,better experience,good,2012,MSC Magnifica,Msc,0.0,1.0,1.0
711,better experience,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
712,better food,bad,2012,MSC Musica,Msc,0.0,1.0,1.0
713,better half,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
714,better leadership,bad,2014,MSC Opera,Msc,0.0,1.0,1.0
715,better luck,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
716,better menu,bad,2010,MSC Orchestra,Msc,1.0,0.0,1.0
717,better pillows,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
718,better product offering,bad,2010,MSC Magnifica,Msc,0.0,1.0,1.0
719,better public relations,bad,2012,MSC Magnifica,Msc,0.0,1.0,1.0
720,better quality cruise,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
721,better service,bad,2014,MSC Opera,Msc,0.0,1.0,1.0
722,better time,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
723,better time,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
724,beverage manager,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
725,beverley hills lounge,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
726,big cities,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
727,big clunky ones,good,2013,MSC Divina,Msc,1.0,0.0,1.0
728,big complaint,good,2013,MSC Divina,Msc,1.0,0.0,1.0
729,big confusion,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
730,big cruise line,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
731,big dance floor,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
732,big delays,good,2013,MSC Divina,Msc,1.0,0.0,1.0
733,big dining room,bad,2012,MSC Opera,Msc,1.0,0.0,1.0
734,big disappointment,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
735,big disappointment,bad,2014,MSC Magnifica,Msc,1.0,0.0,1.0
736,big disappointment,good,2014,MSC Divina,Msc,1.0,0.0,1.0
737,big disappointment petra,good,2013,MSC Armonia,Msc,1.0,0.0,1.0
738,big display,bad,2008,MSC Musica,Msc,2.0,0.0,2.0
739,big drawbacks,bad,2010,MSC Fantasia,Msc,0.0,1.0,1.0
