,Word,Rating,Year,Ship,Line,Negative,Positive,Total
368,brief tropical shower,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
369,bright spot,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
370,brightly lit,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
371,brillant time,good,2014,MSC Opera,Msc,0.0,1.0,1.0
372,brilliant acrobats,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
373,brilliant acrobats,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
374,brilliant pianist,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
375,brilliant time,bad,2014,MSC Opera,Msc,0.0,1.0,1.0
376,brilliant waiter,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
377,brilliant weather,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
378,british airways,good,2010,MSC Fantasia,Msc,0.0,1.0,1.0
379,british holiday experience,bad,2011,MSC Splendida,Msc,0.0,1.0,1.0
380,buffet area,good,2013,MSC Armonia,Msc,1.0,0.0,1.0
381,buffet area,good,2014,MSC Divina,Msc,1.0,2.0,3.0
382,buffet area,good,2014,MSC Sinfonia,Msc,0.0,1.0,1.0
383,buffet bora bora,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
384,buffet breakfast,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
385,buffet choices,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
386,buffet dining,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
387,buffet dining area,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
388,buffet dining room,good,2013,MSC Lirica,Msc,0.0,1.0,1.0
389,buffet food,good,2013,MSC Divina,Msc,0.0,1.0,1.0
390,buffet food,good,2013,MSC Opera,Msc,0.0,1.0,1.0
391,buffet food choices,good,2014,MSC Divina,Msc,0.0,1.0,1.0
392,buffet line,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
393,buffet lines,bad,2012,MSC Fantasia,Msc,1.0,0.0,1.0
394,buffet lunch waiters,bad,2011,MSC Opera,Msc,1.0,0.0,1.0
395,buffet restaurant,bad,2012,MSC Sinfonia,Msc,1.0,0.0,1.0
396,buffet restaurant,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
397,buffet restaurant,good,2014,MSC Opera,Msc,0.0,1.0,1.0
398,buffet restaurantthe evening,good,2011,MSC Musica,Msc,0.0,1.0,1.0
399,buffet staff,good,2014,MSC Divina,Msc,0.0,1.0,1.0
400,buffet tables,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
401,buffet times,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
402,builtin hair dryermirror,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
403,bulky life vests,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
404,bun fight,good,2013,MSC Opera,Msc,1.0,0.0,1.0
405,burgers hot dogs,good,2014,MSC Divina,Msc,1.0,0.0,1.0
406,bus journey,bad,2012,MSC Magnifica,Msc,0.0,1.0,1.0
407,bussola restaurant,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
408,busy entertainment schedule,good,2014,MSC Divina,Msc,0.0,1.0,1.0
409,cabin,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
410,cabin attendant,good,2014,MSC Divina,Msc,0.0,1.0,1.0
411,cabin attendant,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
412,cabin crew,bad,2010,MSC Magnifica,Msc,1.0,0.0,1.0
413,cabin immaculate,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
414,cabin maid,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
415,cabin notice,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
416,cabin service,bad,2012,MSC Fantasia,Msc,1.0,0.0,1.0
417,cabin service,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
418,cabin service staff,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
419,cabin staff,bad,2013,MSC Lirica,Msc,0.0,1.0,1.0
420,cabin staff,good,2010,MSC Sinfonia,Msc,0.0,1.0,1.0
421,cabin staff,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
422,cabin steward,bad,2010,MSC Splendida,Msc,0.0,1.0,1.0
423,cabin steward,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
424,cabin steward,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
425,cabin steward,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
426,cabin steward,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
427,cabin steward,good,2013,MSC Divina,Msc,0.0,1.0,1.0
428,cabin steward,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
429,cabin steward,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
430,cabin steward,good,2014,MSC Divina,Msc,0.0,4.0,4.0
431,cabin steward,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
432,cabin steward,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
433,cabin stewards,bad,2010,MSC Poesia,Msc,0.0,2.0,2.0
434,cabin stewards,bad,2015,MSC Divina,Msc,0.0,1.0,1.0
435,cabin stewards,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
436,cabin stewards,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
437,cable car,bad,2011,MSC Musica,Msc,1.0,0.0,1.0
438,cafeteria buffet,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
439,cafeteria food,bad,2010,MSC Lirica,Msc,1.0,0.0,1.0
440,canal boat trip,good,2013,MSC Opera,Msc,0.0,1.0,1.0
441,capable captainthe ship,good,2014,MSC Divina,Msc,0.0,1.0,1.0
442,card room,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
443,card tables,bad,2009,MSC Lirica,Msc,1.0,0.0,1.0
444,carlo felice theater,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
445,carlo felice theater,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
446,carving station,good,2013,MSC Divina,Msc,0.0,1.0,1.0
447,casino amazing,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
448,casual dining area,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
449,casual dinning nights,bad,2009,MSC Sinfonia,Msc,0.0,1.0,1.0
450,casual nightshow refreshing,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
451,celebrity silhouette,good,2014,MSC Divina,Msc,0.0,1.0,1.0
452,cellphone sims,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
453,central atrium,bad,2008,MSC Orchestra,Msc,0.0,1.0,1.0
454,central atrium,good,2014,MSC Divina,Msc,0.0,1.0,1.0
455,centrum bar,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
456,centuryreturn flights,bad,2010,MSC Orchestra,Msc,0.0,1.0,1.0
457,chanukkah candle lighting,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
458,chaotic shambles,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
459,charming honfleur,bad,2014,MSC Magnifica,Msc,0.0,1.0,1.0
460,charming server,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
461,cheap cuts,bad,2014,MSC Magnifica,Msc,1.0,0.0,1.0
462,cheap linens,bad,2008,MSC Musica,Msc,2.0,0.0,2.0
463,cheap plastic imitation,bad,2008,MSC Musica,Msc,2.0,0.0,2.0
464,cheap tat,good,2009,MSC Poesia,Msc,1.0,0.0,1.0
465,cheapest crap,bad,2011,MSC Opera,Msc,1.0,0.0,1.0
466,checkin procedure,good,2013,MSC Preziosa,Msc,1.0,0.0,1.0
467,cheeky cocktail,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
468,chefs special pasta,bad,2009,MSC Sinfonia,Msc,0.0,1.0,1.0
469,chest infections,bad,2013,MSC Splendida,Msc,1.0,0.0,1.0
470,chesty type flu,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
471,chief officer,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
472,child size portions,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
473,childish chant,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
474,childs fault,good,2011,MSC Fantasia,Msc,1.0,0.0,1.0
475,christmas cruise,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
476,cigar room,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
477,cigarette smoke,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
478,cigarette smoke bothers,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
479,circuslike acts,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
480,cirque style shows,bad,2011,MSC Musica,Msc,0.0,1.0,1.0
481,city emergency rooms,bad,2009,MSC Musica,Msc,1.0,0.0,1.0
482,classic coffee drinks,good,2014,MSC Divina,Msc,0.0,1.0,1.0
483,classic operatic songs,good,2014,MSC Divina,Msc,0.0,1.0,1.0
484,classical concerts,good,2011,MSC Opera,Msc,0.0,1.0,1.0
485,classical violinist play,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
486,classy interior design,good,2014,MSC Divina,Msc,0.0,1.0,1.0
487,clean large ship,bad,2012,MSC Splendida,Msc,0.0,1.0,1.0
488,clean ship,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
489,clean ship,good,2009,MSC Orchestra,Msc,0.0,2.0,2.0
490,clean sparkling city,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
491,clear information,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
492,clientele lift,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
493,clingy curtain,good,2012,MSC Divina,Msc,0.0,1.0,1.0
494,clingy shower curtain,good,2012,MSC Lirica,Msc,0.0,1.0,1.0
495,closed photo shop,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
496,coach transfer,good,2012,MSC Divina,Msc,0.0,1.0,1.0
497,coastal route,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
498,coco cay,good,2014,MSC Divina,Msc,0.0,1.0,1.0
499,coeliac uk magazine,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
500,coffee bar ,good,2014,MSC Opera,Msc,0.0,1.0,1.0
501,coffee cup,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
502,coffee etcother passengers,bad,2011,MSC Opera,Msc,1.0,0.0,1.0
503,coffee flavors,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
504,coffee taste stale,good,2014,MSC Divina,Msc,1.0,0.0,1.0
505,cold mini omelettes,bad,2013,MSC Armonia,Msc,1.0,0.0,1.0
506,cold soups,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
507,colour scheme fantastic,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
508,comfortable armchairs,good,2009,MSC Splendida,Msc,0.0,1.0,1.0
509,comfortable bed,good,2013,MSC Opera,Msc,0.0,1.0,1.0
510,comfortable beds,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
511,comfortable chairs,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
512,comfortable decibel level,good,2015,MSC Divina,Msc,0.0,1.0,1.0
513,comfortable feeling,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
514,comfortable lounging places,good,2013,MSC Divina,Msc,1.0,0.0,1.0
515,comfortable meeting place,good,2014,MSC Divina,Msc,0.0,1.0,1.0
516,comfy bed,good,2014,MSC Opera,Msc,0.0,1.0,1.0
517,common areas,bad,2011,MSC Orchestra,Msc,1.0,0.0,1.0
518,common areas,good,2014,MSC Divina,Msc,0.0,1.0,1.0
519,common complaint,bad,2010,MSC Orchestra,Msc,1.0,0.0,1.0
520,communication service,good,2013,MSC Armonia,Msc,1.0,0.0,1.0
521,comparable size balcony,bad,2014,MSC Fantasia,Msc,0.0,1.0,1.0
522,complete disregard,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
523,complete exhaustion,bad,2009,MSC Fantasia,Msc,1.0,0.0,1.0
524,complete rip,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
525,complete sets,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
526,complete waste,bad,2011,MSC Orchestra,Msc,1.0,0.0,1.0
527,complete waste,bad,2014,MSC Fantasia,Msc,1.0,0.0,1.0
528,complete waste,bad,2014,MSC Musica,Msc,1.0,0.0,1.0
529,complimentary access,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
530,complimentary back massage,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
531,complimentary birthday cake,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
532,complimentary continental breakfast,bad,2008,MSC Orchestra,Msc,0.0,1.0,1.0
533,complimentary fresh fruit,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
534,complimentary room service,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
535,complimentary water,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
536,comprehensive book,bad,2010,MSC Orchestra,Msc,0.0,1.0,1.0
537,comprehensive book,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
538,conceivable dish,good,2011,MSC Orchestra,Msc,0.0,1.0,1.0
539,concert schedule,good,2014,MSC Divina,Msc,0.0,1.0,1.0
540,condensed la traviata,good,2014,MSC Divina,Msc,0.0,1.0,1.0
541,confusing detours,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
542,conga lines,good,2014,MSC Divina,Msc,0.0,1.0,1.0
543,consistent negative reviews,good,2011,MSC Magnifica,Msc,1.0,0.0,1.0
544,cool fountain,good,2014,MSC Divina,Msc,0.0,1.0,1.0
545,copious amounts,good,2014,MSC Sinfonia,Msc,1.0,0.0,1.0
546,corrective comments,good,2014,MSC Sinfonia,Msc,0.0,1.0,1.0
547,cost effective way,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
548,costa cruise lines,bad,2012,MSC Musica,Msc,0.0,1.0,1.0
549,countless strollers,good,2012,MSC Splendida,Msc,1.0,0.0,1.0
550,coupon book,good,2008,MSC Musica,Msc,0.0,1.0,1.0
551,coupon book,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
552,course dinner,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
553,course lunches,good,2012,MSC Opera,Msc,0.0,1.0,1.0
554,courteous irifan,good,2014,MSC Opera,Msc,0.0,1.0,1.0
555,courteous staff,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
556,covent garden theatre,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
557,cozy alcove banquet,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
558,cozy alcoves,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
559,crab dining room,good,2014,MSC Divina,Msc,0.0,1.0,1.0
560,craft classes,good,2014,MSC Opera,Msc,0.0,1.0,1.0
561,crap shoot,good,2014,MSC Divina,Msc,1.0,0.0,1.0
562,crappy mini pot,bad,2010,MSC Lirica,Msc,1.0,0.0,1.0
563,credit card,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
564,credit card company,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
565,credit card companyi,bad,2011,MSC Fantasia,Msc,1.0,0.0,1.0
566,credit card details,good,2011,MSC Orchestra,Msc,0.0,1.0,1.0
567,crew members,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
568,crew members,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
569,crew members,good,2009,MSC Poesia,Msc,1.0,0.0,1.0
570,crew members,good,2014,MSC Divina,Msc,0.0,1.0,1.0
571,crisp romaine lettuce,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
572,crispy bacon,good,2014,MSC Musica,Msc,0.0,1.0,1.0
573,cruise,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
574,cruise cabin,good,2014,MSC Divina,Msc,0.0,1.0,1.0
575,cruise card,good,2014,MSC Divina,Msc,1.0,0.0,1.0
576,cruise company,bad,2010,MSC Magnifica,Msc,1.0,0.0,1.0
577,cruise company,good,2014,MSC Divina,Msc,1.0,0.0,1.0
578,cruise critic,good,2014,MSC Divina,Msc,0.0,1.0,1.0
579,cruise critic people,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
580,cruise critic site,good,2012,MSC Fantasia,Msc,1.0,0.0,1.0
581,cruise director,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
582,cruise director,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
583,cruise director,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
584,cruise director,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
585,cruise director,good,2010,MSC Sinfonia,Msc,0.0,1.0,1.0
586,cruise director,good,2014,MSC Divina,Msc,0.0,2.0,2.0
587,cruise directorhe,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
588,cruise directorhis input,bad,2011,MSC Opera,Msc,1.0,0.0,1.0
589,cruise discount,bad,2012,MSC Poesia,Msc,1.0,0.0,1.0
590,cruise employees,good,2009,MSC Musica,Msc,0.0,1.0,1.0
591,cruise entertainment director,good,2015,MSC Divina,Msc,0.0,1.0,1.0
592,cruise excursions,good,2008,MSC Musica,Msc,0.0,1.0,1.0
593,cruise exercisedance classes,good,2014,MSC Divina,Msc,0.0,1.0,1.0
594,cruise experience,bad,2013,MSC Divina,Msc,2.0,0.0,2.0
595,cruise experience,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
596,cruise experience,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
597,cruise feedback form,good,2013,MSC Splendida,Msc,1.0,0.0,1.0
598,cruise great ship,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
599,cruise line,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
600,cruise line,good,2009,MSC Poesia,Msc,1.0,0.0,1.0
601,cruise line,good,2014,MSC Divina,Msc,0.0,2.0,2.0
602,cruise line witha,good,2011,MSC Orchestra,Msc,0.0,1.0,1.0
603,cruise lines,bad,2008,MSC Orchestra,Msc,0.0,1.0,1.0
604,cruise lines,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
605,cruise lines,bad,2014,MSC Fantasia,Msc,0.0,1.0,1.0
606,cruise lines,good,2012,MSC Splendida,Msc,1.0,0.0,1.0
607,cruise lines,good,2014,MSC Divina,Msc,0.0,1.0,1.0
608,cruise lines,good,2014,MSC Fantasia,Msc,1.0,0.0,1.0
609,cruise loving friends,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
610,cruise mates,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
611,cruise offering,bad,2011,MSC Sinfonia,Msc,1.0,0.0,1.0
612,cruise passenger,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
613,cruise pleasant,good,2013,MSC Opera,Msc,0.0,1.0,1.0
614,cruise port,bad,2011,MSC Splendida,Msc,1.0,0.0,1.0
615,cruise program,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
616,cruise ship,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
617,cruise ship,bad,2009,MSC Lirica,Msc,1.0,0.0,1.0
618,cruise ship,bad,2011,MSC Poesia,Msc,2.0,0.0,2.0
619,cruise ship,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
620,cruise ship,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
621,cruise ship,good,2009,MSC Musica,Msc,0.0,1.0,1.0
622,cruise ship,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
623,cruise ship,good,2014,MSC Divina,Msc,0.0,1.0,1.0
624,cruise ship marketthe,bad,2011,MSC Opera,Msc,1.0,0.0,1.0
625,cruise ship shower,good,2012,MSC Musica,Msc,0.0,1.0,1.0
626,cruise ships,bad,2014,MSC Opera,Msc,0.0,1.0,1.0
627,cruise terminal,bad,2012,MSC Fantasia,Msc,0.0,1.0,1.0
628,cruiseliner experience,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
629,cruising friends,good,2012,MSC Divina,Msc,0.0,1.0,1.0
630,crystal chandeliers,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
631,crystal lounge,bad,2011,MSC Musica,Msc,0.0,1.0,1.0
632,crystal staircase,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
633,crystal staircase,good,2014,MSC Divina,Msc,0.0,1.0,1.0
634,crystal staircases,good,2014,MSC Divina,Msc,0.0,1.0,1.0
635,cuban cigars,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
636,cultural queuing aversion,good,2012,MSC Magnifica,Msc,0.0,1.0,1.0
637,curral beach,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
638,current cruise disaster,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
639,cursory job,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
640,customer service,bad,2010,MSC Lirica,Msc,1.0,0.0,1.0
641,customer service,bad,2014,MSC Divina,Msc,2.0,0.0,2.0
642,customer service,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
643,customer service desk,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
644,customer service rep,bad,2014,MSC Preziosa,Msc,1.0,0.0,1.0
645,customers tips,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
646,customs lady,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
647,cute beachside cafe,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
648,cyber cafe,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
649,dabruzzo white wine,good,2012,MSC Musica,Msc,0.0,1.0,1.0
650,daily dinner menu,bad,2013,MSC Splendida,Msc,0.0,1.0,1.0
651,daily mailreading passengers,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
652,daily news letter,bad,2009,MSC Sinfonia,Msc,0.0,1.0,1.0
653,daily service charge,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
654,daily ship news,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
655,daily unlimited drink,good,2013,MSC Divina,Msc,0.0,1.0,1.0
656,damage report,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
657,dance floor,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
658,dance lessons,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
659,dance lessons,good,2014,MSC Opera,Msc,0.0,1.0,1.0
660,dance music,good,2015,MSC Divina,Msc,0.0,1.0,1.0
661,daythe pool area,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
662,daytime entertainment,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
663,dazzling 1250seat teatro,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
664,dazzling 1250seat teatro,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
665,deadly pool parties,good,2014,MSC Sinfonia,Msc,0.0,1.0,1.0
666,decent breakfast,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
667,decent daily beverages,bad,2014,MSC Fantasia,Msc,0.0,1.0,1.0
668,decent price,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
669,decent selection,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
670,decent size,good,2014,MSC Divina,Msc,1.0,0.0,1.0
671,decent sized pools,good,2014,MSC Opera,Msc,0.0,1.0,1.0
672,decibel music,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
673,deck games,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
674,deck loungers,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
675,deep communication rift,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
676,definitely cruise,good,2014,MSC Opera,Msc,0.0,1.0,1.0
677,deliberate inefficiency,bad,2012,MSC Poesia,Msc,1.0,0.0,1.0
678,delicious buffet breakfast,good,2011,MSC Musica,Msc,0.0,1.0,1.0
679,delicious dinners,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
680,delicious local cuisine,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
681,delicious local house,good,2008,MSC Sinfonia,Msc,0.0,1.0,1.0
682,delicious lunch buffet,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
683,delicious mai tai,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
684,delicious smoked gouda,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
685,delightful people,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
686,delightful tour,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
687,delightful walking tour,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
688,departure city,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
689,designer shopping,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
690,desk room services,bad,2011,MSC Fantasia,Msc,1.0,0.0,1.0
691,dhow dinner cruise,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
692,different activities,good,2008,MSC Orchestra,Msc,0.0,1.0,1.0
693,different beverage,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
694,different choice,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
695,different choices,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
696,different countries,good,2012,MSC Sinfonia,Msc,0.0,1.0,1.0
697,different countries,good,2014,MSC Divina,Msc,0.0,1.0,1.0
698,different cruise lines,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
699,different cruise lines,bad,2014,MSC Fantasia,Msc,1.0,0.0,1.0
700,different cruise lines,good,2014,MSC Divina,Msc,0.0,1.0,1.0
701,different foods,good,2011,MSC Magnifica,Msc,0.0,1.0,1.0
702,different languages,good,2014,MSC Musica,Msc,0.0,1.0,1.0
703,different lounges,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
704,different modes,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
705,different nationalities,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
706,different occasions,good,2014,MSC Musica,Msc,0.0,1.0,1.0
707,different people,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
708,different pizzas,good,2014,MSC Divina,Msc,0.0,1.0,1.0
709,different ports,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
710,different public areas,good,2014,MSC Divina,Msc,1.0,0.0,1.0
711,different sides,bad,2013,MSC Armonia,Msc,1.0,0.0,1.0
712,different times,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
713,different times,good,2014,MSC Divina,Msc,0.0,1.0,1.0
714,different travel agency,good,2013,MSC Opera,Msc,0.0,1.0,1.0
715,different views,good,2014,MSC Divina,Msc,0.0,1.0,1.0
716,difficult job way,bad,2013,MSC Magnifica,Msc,1.0,0.0,1.0
717,dining areas,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
718,dining companions,good,2014,MSC Opera,Msc,0.0,1.0,1.0
719,dining experience,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
720,dining experience,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
721,dining experience,good,2014,MSC Opera,Msc,0.0,1.0,1.0
722,dining facility,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
723,dining my husband,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
724,dining room,bad,2010,MSC Magnifica,Msc,1.0,0.0,1.0
725,dining room,bad,2012,MSC Poesia,Msc,0.0,1.0,1.0
726,dining room,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
727,dining room,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
728,dining room,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
729,dining room,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
730,dining room,good,2011,MSC Poesia,Msc,0.0,2.0,2.0
731,dining room,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
732,dining room,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
733,dining room,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
734,dining room,good,2014,MSC Divina,Msc,0.0,2.0,2.0
735,dining room,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
736,dining room,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
