,Word,Rating,Year,Ship,Line,Negative,Positive,Total
13096,street plan,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
13097,strength training machines,good,2014,MSC Armonia,Msc,0.0,1.0,1.0
13098,stressed people,good,2009,MSC Fantasia,Msc,1.0,0.0,1.0
13099,stressful holiday,bad,2013,MSC Orchestra,Msc,1.0,0.0,1.0
13100,strict meal schedules,good,2014,MSC Divina,Msc,1.0,0.0,1.0
13101,string trio,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
13102,strong coffee,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13103,strong european flair,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
13104,strong gale winds,good,2010,MSC Splendida,Msc,1.0,0.0,1.0
13105,strong italian accent,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13106,strong trust,bad,2008,MSC Musica,Msc,0.0,2.0,2.0
13107,stroppy coach driver,bad,2013,MSC Lirica,Msc,1.0,0.0,1.0
13108,structured order,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
13109,stuff,good,2014,MSC Divina,Msc,1.0,0.0,1.0
13110,stunning art work,good,2013,MSC Divina,Msc,0.0,1.0,1.0
13111,stunning balcony cabin,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
13112,stunning locations,good,2010,MSC Sinfonia,Msc,0.0,1.0,1.0
13113,stunning pantheon theater,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13114,stunning ship,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
13115,stunning ship,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
13116,stunning ship,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
13117,stunning stylish decoration,good,2008,MSC Orchestra,Msc,0.0,1.0,1.0
13118,stunning swarovski crystal,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
13119,stunning theater,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
13120,stunning views,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
13121,stupid cell phone,bad,2008,MSC Lirica,Msc,1.0,0.0,1.0
13122,stupid drink vouchers,good,2014,MSC Divina,Msc,1.0,0.0,1.0
13123,stupid games,bad,2010,MSC Sinfonia,Msc,1.0,0.0,1.0
13124,stupid idea,good,2013,MSC Divina,Msc,1.0,0.0,1.0
13125,stupid mundane things,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
13126,stupid people,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
13127,stupid pirate,good,2014,MSC Divina,Msc,1.0,0.0,1.0
13128,style,bad,2014,MSC Fantasia,Msc,1.0,0.0,1.0
13129,style,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
13130,style amazing sauces,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
13131,style dance shows,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13132,stylish pool decks,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
13133,stylish room,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13134,subsequent ports,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
13135,substandard cruise experience,bad,2010,MSC Magnifica,Msc,1.0,0.0,1.0
13136,substandard food,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
13137,substandard service,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
13138,subtle touches,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13139,succulent rack,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
13140,suda,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
13141,sufficient choice,good,2013,MSC Divina,Msc,0.0,1.0,1.0
13142,sufficient english,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
13143,sufficient space,good,2012,MSC Lirica,Msc,0.0,1.0,1.0
13144,sufficient storage,good,2009,MSC Splendida,Msc,0.0,1.0,1.0
13145,sufficient time,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13146,sufficient wit lunch,good,2010,MSC Sinfonia,Msc,0.0,1.0,1.0
13147,suitcase,good,2014,MSC Divina,Msc,1.0,0.0,1.0
13148,suitcase space,good,2011,MSC Musica,Msc,0.0,1.0,1.0
13149,suitcases,good,2011,MSC Sinfonia,Msc,1.0,0.0,1.0
13150,suitcases,good,2013,MSC Divina,Msc,0.0,1.0,1.0
13151,suite balcony,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
13152,sullen demeanors,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
13153,sullen members,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
13154,summary msc cruises,bad,2013,MSC Armonia,Msc,1.0,0.0,1.0
13155,summarythis cruise,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
13156,sumptuous lunch,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
13157,sun area,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
13158,sun bed,bad,2013,MSC Orchestra,Msc,1.0,0.0,1.0
13159,sun beds,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
13160,sun beds,good,2014,MSC Fantasia,Msc,1.0,0.0,1.0
13161,sun deck,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
13162,sun downer,bad,2011,MSC Musica,Msc,0.0,1.0,1.0
13163,sun glasses,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
13164,sun lounger,good,2012,MSC Armonia,Msc,1.0,0.0,1.0
13165,sun loungers,bad,2013,MSC Lirica,Msc,1.0,0.0,1.0
13166,sun loungers,good,2011,MSC Musica,Msc,0.0,1.0,1.0
13167,sun loungers,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
13168,sun lounges,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
13169,sun lounges,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
13170,sun shades,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
13171,sun spot,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13172,sun sun sun,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
13173,sun visors,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
13174,sun worshipers,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
13175,sunarrna our waiter,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
13176,sunbathing,good,2011,MSC Musica,Msc,0.0,1.0,1.0
13177,sunbathing area,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
13178,sunbed,good,2013,MSC Sinfonia,Msc,1.0,0.0,1.0
13179,sunbeds,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
13180,sunbeds,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
13181,sunbeds,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
13182,sunbeds,good,2014,MSC Opera,Msc,0.0,1.0,1.0
13183,sunburned dj,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
13184,sundaythursday night shows,good,2014,MSC Divina,Msc,1.0,0.0,1.0
13185,sundeck,good,2014,MSC Preziosa,Msc,1.0,0.0,1.0
13186,sunlit northern coast,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
13187,sunny warm weather,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
13188,sunquest,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
13189,sunsets,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
13190,super great deal,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13191,super hero parade,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
13192,super high expectations,good,2011,MSC Splendida,Msc,1.0,0.0,1.0
13193,super promenade deck,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
13194,super sandwich buffet,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
13195,superb,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
13196,superb communicator,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13197,superb cruise ship,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
13198,superb italian ice,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
13199,superb live musicians,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
13200,superb live singers,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
13201,superb martini classics,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
13202,superb modern ship,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
13203,superb places,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
13204,superb sailing,good,2011,MSC Musica,Msc,0.0,1.0,1.0
13205,superb theatre,good,2012,MSC Fantasia,Msc,1.0,0.0,1.0
13206,superb view,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
13207,superb views,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
13208,superbly performed routines,good,2013,MSC Divina,Msc,0.0,1.0,1.0
13209,superbowl cruise,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
13210,superior balcony,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
13211,superior balcony,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
13212,superior balcony,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13213,superior balcony cabin,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
13214,superior balcony cabin,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
13215,superior balcony cabin,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
13216,superior balcony cabin,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
13217,superior balcony room,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
13218,superior balcony room,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
13219,superior balcony room,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
13220,superior balcony stateroom,good,2014,MSC Divina,Msc,0.0,2.0,2.0
13221,superior beings,bad,2015,MSC Divina,Msc,0.0,1.0,1.0
13222,superior cabin,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
13223,superior needs,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
13224,supposedly happy event,bad,2010,MSC Fantasia,Msc,1.0,0.0,1.0
13225,surface,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
13226,surly service,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
13227,surly waiters,bad,2011,MSC Sinfonia,Msc,1.0,0.0,1.0
13228,surprise surprise,bad,2014,MSC Fantasia,Msc,0.0,1.0,1.0
13229,surprisingly delightful town,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
13230,surreal theatricality,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
13231,survey form,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
13232,survey form msc,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13233,sushi restaurant,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
13234,sushi restaurant,bad,2014,MSC Poesia,Msc,0.0,1.0,1.0
13235,suspect language,good,2009,MSC Lirica,Msc,1.0,0.0,1.0
13236,swarovski crystal,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13237,swarovski crystal staircase,good,2014,MSC Divina,Msc,0.0,2.0,2.0
13238,swarovski crystal staircases,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
13239,swarovski crystals,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13240,swarovski staircase,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
13241,swarovski staircase,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13242,swarovski staircase,good,2014,MSC Preziosa,Msc,0.0,2.0,2.0
13243,swarovski staircases,bad,2010,MSC Splendida,Msc,0.0,1.0,1.0
13244,swarovski staircases,good,2013,MSC Divina,Msc,0.0,1.0,1.0
13245,swarovski type staircase,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
13246,sweaty arms,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
13247,sweet kiosk,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
13248,sweet little girl,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
13249,sweet menu,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
13250,sweet potatoes,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
13251,sweets,good,2009,MSC Fantasia,Msc,1.0,0.0,1.0
13252,swim trunks,good,2009,MSC Poesia,Msc,1.0,0.0,1.0
13253,swimming pool area,good,2013,MSC Armonia,Msc,1.0,0.0,1.0
13254,swipe room keys,good,2014,MSC Divina,Msc,1.0,0.0,1.0
13255,ta love,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
13256,table,bad,2008,MSC Lirica,Msc,1.0,0.0,1.0
13257,table,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
13258,table,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
13259,table,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
13260,table,bad,2014,MSC Divina,Msc,2.0,0.0,2.0
13261,table,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
13262,table,bad,2014,MSC Poesia,Msc,1.0,0.0,1.0
13263,table,good,2010,MSC Splendida,Msc,1.0,0.0,1.0
13264,table,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
13265,table,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
13266,table allocation,good,2012,MSC Splendida,Msc,1.0,0.0,1.0
13267,table attendants,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
13268,table companions,bad,2014,MSC Opera,Msc,0.0,1.0,1.0
13269,table companions,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
13270,table games,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
13271,table games,good,2015,MSC Divina,Msc,0.0,1.0,1.0
13272,table halfway,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
13273,table mate,good,2014,MSC Divina,Msc,1.0,0.0,1.0
13274,table mates,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
13275,table mates,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
13276,table most lunchtimes,bad,2014,MSC Sinfonia,Msc,1.0,0.0,1.0
13277,table service,bad,2014,MSC Preziosa,Msc,1.0,0.0,1.0
13278,table steward,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
13279,table stewards,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
13280,table waiter,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
13281,table walk,bad,2012,MSC Fantasia,Msc,1.0,0.0,1.0
13282,tabledesk,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
13283,tables,bad,2013,MSC Opera,Msc,1.0,0.0,1.0
13284,tables,bad,2014,MSC Divina,Msc,2.0,0.0,2.0
13285,tables,bad,2014,MSC Opera,Msc,0.0,1.0,1.0
13286,tables,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
13287,tag color,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
13288,tagline,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
13289,talent level,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
13290,talk,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
13291,tangier usef,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
13292,tannoy announcements,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
13293,tap water,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
13294,tap water,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
13295,taste,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
13296,taste,good,2013,MSC Divina,Msc,0.0,1.0,1.0
13297,tastefully designed lounges,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
13298,tasteless dishes,bad,2012,MSC Musica,Msc,1.0,0.0,1.0
13299,tasteless food,bad,2008,MSC Musica,Msc,2.0,0.0,2.0
13300,tasteless food,bad,2010,MSC Magnifica,Msc,1.0,0.0,1.0
13301,tasteless food,bad,2011,MSC Fantasia,Msc,1.0,0.0,1.0
13302,tasteless fruit juice,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
13303,tasteless piece,bad,2010,MSC Splendida,Msc,1.0,0.0,1.0
13304,tasteless uncooked potato,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
13305,tastes,good,2013,MSC Divina,Msc,0.0,1.0,1.0
13306,tastes,good,2014,MSC Opera,Msc,0.0,1.0,1.0
13307,tastiest choice,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13308,tasty buffet lunch,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
13309,tasty fruit tartlets,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
13310,tasty little link,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
13311,tasty palate,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
13312,tasty surprise,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
13313,tasty treat,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13314,tastymy picky eater,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
13315,tat,good,2012,MSC Fantasia,Msc,1.0,0.0,1.0
13316,taxa cappucino,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
13317,taxi,bad,2009,MSC Opera,Msc,1.0,0.0,1.0
13318,taxi boat,good,2015,MSC Divina,Msc,0.0,1.0,1.0
13319,taxi company,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
13320,taxi driver,bad,2011,MSC Musica,Msc,0.0,1.0,1.0
13321,taxi driver,good,2012,MSC Divina,Msc,0.0,1.0,1.0
13322,taxi drivers,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
13323,taxi option,bad,2011,MSC Fantasia,Msc,0.0,1.0,1.0
13324,taxi prices,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
13325,taxi tour,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
13326,tbone,good,2014,MSC Divina,Msc,1.0,0.0,1.0
13327,tea,bad,2012,MSC Divina,Msc,1.0,0.0,1.0
13328,tea,bad,2012,MSC Splendida,Msc,1.0,0.0,1.0
13329,tea,bad,2014,MSC Sinfonia,Msc,1.0,0.0,1.0
13330,tea,good,2014,MSC Musica,Msc,1.0,0.0,1.0
13331,tea bags,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
13332,tea boy,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
13333,tea coffee,good,2013,MSC Opera,Msc,0.0,1.0,1.0
13334,tea party,bad,2011,MSC Lirica,Msc,1.0,0.0,1.0
13335,tea stations,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
13336,tea time,bad,2015,MSC Divina,Msc,1.0,0.0,1.0
13337,teacoffee,bad,2011,MSC Lirica,Msc,1.0,0.0,1.0
13338,teacoffee option,bad,2008,MSC Orchestra,Msc,0.0,1.0,1.0
13339,teas,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
13340,teas,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
13341,teen club,good,2010,MSC Magnifica,Msc,1.0,0.0,1.0
13342,teen club,good,2013,MSC Divina,Msc,1.0,0.0,1.0
13343,teen clubs,good,2014,MSC Divina,Msc,1.0,0.0,1.0
13344,teen program,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
13345,teenage boys,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13346,teenage children,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
13347,teenage daughter,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
13348,teenage girls,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
13349,telephone,bad,2011,MSC Magnifica,Msc,1.0,0.0,1.0
13350,telephone calls,bad,2010,MSC Magnifica,Msc,1.0,0.0,1.0
13351,telephone service,good,2013,MSC Armonia,Msc,1.0,0.0,1.0
13352,television broadcasting,bad,2014,MSC Poesia,Msc,1.0,0.0,1.0
13353,television channel,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
13354,television shows,good,2012,MSC Poesia,Msc,1.0,0.0,1.0
13355,telltale sign,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
13356,tender boat,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
13357,tender number,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
13358,tender process,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
13359,tender service,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
13360,tender service,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
13361,tender ticket,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
13362,tender time,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
13363,tenders,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
13364,tenders,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
13365,tepid entrees,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
13366,terminal,good,2013,MSC Opera,Msc,0.0,1.0,1.0
13367,terminal area,good,2008,MSC Lirica,Msc,1.0,0.0,1.0
13368,terminal building,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
13369,terminal staff,good,2013,MSC Sinfonia,Msc,0.0,1.0,1.0
13370,terms,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
13371,terrible company,bad,2013,MSC Orchestra,Msc,1.0,0.0,1.0
13372,terrible customer service,bad,2010,MSC Lirica,Msc,1.0,0.0,1.0
13373,terrible disembarkation process,bad,2011,MSC Magnifica,Msc,1.0,0.0,1.0
13374,terrible experience,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
13375,terrible food,bad,2010,MSC Musica,Msc,1.0,0.0,1.0
13376,terrible food,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
13377,terrible impression,good,2009,MSC Poesia,Msc,1.0,0.0,1.0
13378,terrible job,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
13379,terrible mistake,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
13380,terrible ordeal,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
13381,terrible presentation,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
13382,terrible quality,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
13383,terrible reception service,good,2008,MSC Sinfonia,Msc,1.0,0.0,1.0
13384,terrible reviews,good,2014,MSC Fantasia,Msc,1.0,0.0,1.0
13385,terrible service,bad,2011,MSC Musica,Msc,1.0,0.0,1.0
13386,terrible service,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
13387,terrible soprano,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
13388,terrible wine,good,2013,MSC Divina,Msc,1.0,0.0,1.0
13389,terrific buy,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13390,terrific cruise,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
13391,terrific dance band,good,2013,MSC Divina,Msc,0.0,1.0,1.0
13392,terrific duo,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13393,terrific entertainment,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
13394,terrific entertainment,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13395,terrific experience,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
13396,terrific food,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
13397,terrific job,good,2008,MSC Orchestra,Msc,0.0,1.0,1.0
13398,terrific performance,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13399,terrific pizza,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13400,terrific ship,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13401,terrific time,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13402,terrific trip,good,2008,MSC Poesia,Msc,0.0,1.0,1.0
13403,terrific trip,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13404,terrific value,good,2015,MSC Divina,Msc,0.0,1.0,1.0
13405,terrific view,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
13406,tex mex alternative,good,2009,MSC Splendida,Msc,0.0,1.0,1.0
13407,texan,bad,2012,MSC Fantasia,Msc,1.0,0.0,1.0
13408,texmex restaurant,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
13409,texmex restaurant,good,2009,MSC Fantasia,Msc,0.0,1.0,1.0
13410,text message,good,2013,MSC Fantasia,Msc,1.0,0.0,1.0
13411,textured city,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
13412,th msc,good,2013,MSC Divina,Msc,0.0,1.0,1.0
13413,thank god,bad,2012,MSC Musica,Msc,0.0,1.0,1.0
13414,thank goodness,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
13415,thanks,good,2013,MSC Sinfonia,Msc,0.0,1.0,1.0
13416,thanks,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13417,thanks msc,good,2012,MSC Musica,Msc,0.0,1.0,1.0
13418,thanks msc,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
13419,thanks msc,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13420,thanks msc,good,2014,MSC Splendida,Msc,0.0,1.0,1.0
13421,thanksgiving cruise,good,2013,MSC Divina,Msc,0.0,1.0,1.0
13422,thanksgiving dinner msc,good,2013,MSC Divina,Msc,0.0,1.0,1.0
13423,thanksgiving trip,good,2013,MSC Divina,Msc,0.0,1.0,1.0
13424,thats,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
13425,theater,bad,2010,MSC Orchestra,Msc,0.0,1.0,1.0
13426,theater,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
13427,theater fantastic,bad,2010,MSC Fantasia,Msc,0.0,1.0,1.0
13428,theater productions,good,2014,MSC Divina,Msc,0.0,1.0,1.0
13429,theatre,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
13430,theatre,good,2014,MSC Opera,Msc,0.0,1.0,1.0
13431,theatre seats,good,2012,MSC Fantasia,Msc,1.0,0.0,1.0
13432,theatre shows,bad,2011,MSC Fantasia,Msc,1.0,0.0,1.0
13433,theatre shows,good,2012,MSC Sinfonia,Msc,0.0,1.0,1.0
13434,theatrical productions,good,2015,MSC Divina,Msc,0.0,1.0,1.0
13435,theft robbery,bad,2012,MSC Fantasia,Msc,1.0,0.0,1.0
13436,theme evenings,good,2012,MSC Sinfonia,Msc,0.0,1.0,1.0
13437,theme parks,good,2012,MSC Musica,Msc,0.0,1.0,1.0
13438,ther restaurant crew,good,2011,MSC Musica,Msc,0.0,1.0,1.0
13439,ther rooms,good,2012,MSC Lirica,Msc,0.0,1.0,1.0
13440,thermal spa,bad,2011,MSC Musica,Msc,0.0,1.0,1.0
13441,thermostat,bad,2012,MSC Lirica,Msc,1.0,0.0,1.0
13442,thier first cruise,bad,2014,MSC Fantasia,Msc,0.0,1.0,1.0
13443,thing,bad,2012,MSC Fantasia,Msc,1.0,0.0,1.0
13444,thing,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
13445,thing,good,2012,MSC Fantasia,Msc,1.0,0.0,1.0
13446,thing,good,2014,MSC Divina,Msc,1.0,0.0,1.0
13447,things,bad,2013,MSC Lirica,Msc,0.0,1.0,1.0
13448,things,bad,2013,MSC Splendida,Msc,1.0,0.0,1.0
13449,things,bad,2014,MSC Poesia,Msc,1.0,0.0,1.0
13450,things,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
13451,things,good,2013,MSC Divina,Msc,1.0,1.0,2.0
13452,things,good,2014,MSC Divina,Msc,1.0,0.0,1.0
13453,things,good,2015,MSC Divina,Msc,0.0,1.0,1.0
13454,think,good,2011,MSC Splendida,Msc,1.0,0.0,1.0
13455,thomson ship,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
13456,thomsons,bad,2012,MSC Musica,Msc,0.0,1.0,1.0
13457,thoroughly enjoyable cruise,good,2010,MSC Sinfonia,Msc,0.0,1.0,1.0
13458,thoroughly enjoyable cruise,good,2014,MSC Sinfonia,Msc,0.0,1.0,1.0
13459,thoughtful design,bad,2009,MSC Musica,Msc,0.0,1.0,1.0
13460,thoughtless people,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
